Country,ISO3166_1Alpha_3,UNM49,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,PerCapita,Var13,Var14,Var15
"China",CHN,156,1973,1008.292576,783.741289,158.819143,11.468277,15.455909,1.264075,37.54388,1.14364,NaN,NaN,NaN
"China",CHN,156,1974,1028.099867,776.101152,182.573456,14.439824,15.340213,1.634144,38.01108,1.143136,NaN,NaN,NaN
"China",CHN,156,1975,1183.214956,906.63848,204.191056,16.971648,19.102242,1.90528,34.40625,1.292955,NaN,NaN,NaN
"China",CHN,156,1976,1226.421277,910.389543,238.985133,19.367963,19.25301,1.905286,36.52034,1.319618,NaN,NaN,NaN
"China",CHN,156,1977,1340.831115,998.608544,257.483936,23.237088,22.905977,2.18008,36.41549,1.42251,NaN,NaN,NaN
"China",CHN,156,1978,1492.777845,1117.44672,281.992432,26.285536,26.810098,2.737008,37.50605,1.562891,NaN,NaN,NaN
"China",CHN,156,1979,1525.661148,1147.547329,278.426677,27.776716,30.319954,3.063096,38.52737,1.57561,NaN,NaN,NaN
"China",CHN,156,1980,1494.495884,1122.664256,273.202496,27.318784,32.712365,3.011808,35.58617,1.521313,NaN,NaN,NaN
"China",CHN,156,1981,1476.487854,1125.00473,256.374392,24.387646,33.902721,2.689383,34.12898,1.480545,NaN,NaN,NaN
"China",CHN,156,1982,1606.585013,1248.85608,257.810032,22.9,38.869883,2.524496,35.62452,1.585211,NaN,NaN,NaN
"China",CHN,156,1983,1694.216811,1321.84296,263.77136,23.438608,44.126482,2.671056,38.36635,1.646106,NaN,NaN,NaN
"China",CHN,156,1984,1844.828012,1454.197632,271.451104,24.226368,50.065792,3.213328,41.67379,1.766785,NaN,NaN,NaN
"China",CHN,156,1985,1998.082904,1584.511456,284.593872,24.819936,59.301036,NaN,44.8566,1.884557,3.2657,3.7687,3.3277
"China",CHN,156,1986,2104.213354,1657.391354,303.068297,26.351535,67.361985,NaN,50.04018,1.952376,2.218,4.2255,3.4253
"China",CHN,156,1987,2257.738539,1770.268928,321.523328,26.60064,75.428702,NaN,63.91694,2.058381,3.3703,4.5789,3.5074
"China",CHN,156,1988,2425.893553,1892.697824,343.129936,27.311456,84.960637,NaN,77.7937,2.173954,3.4227,4.8238,3.5748
"China",CHN,156,1989,2463.654367,1920.239372,354.441244,28.821068,84.886084,NaN,75.2666,2.17174,3.475,4.9552,3.6289
"China",CHN,156,1990,2484.85482,1976.684032,330.29128,29.301008,84.5131,NaN,64.0654,2.153806,3.5273,4.9682,3.6706
"China",CHN,156,1991,2606.096182,2049.920064,356.027216,30.7776,101.305072,NaN,68.06623,2.226241,3.5979,4.8579,3.7012
"China",CHN,156,1992,2730.787587,2114.714976,385.793018,30.23895,122.445142,NaN,77.5955,2.306772,3.632,4.6191,3.7216
"China",CHN,156,1993,2921.650956,2228.745248,428.548768,35.727664,142.773793,NaN,85.85548,2.443147,3.6843,4.2471,3.7331
"China",CHN,156,1994,3103.738693,2380.585832,423.711771,41.568029,164.376768,3.736648,89.75964,2.570838,NaN,NaN,NaN
"China",CHN,156,1995,3361.637235,2569.753728,468.229888,42.436448,184.6369,3.728346,92.85192,2.759638,NaN,NaN,NaN
"China",CHN,156,1996,3508.818147,2660.401088,510.622368,44.469968,192.853167,5.584443,94.88711,2.856649,NaN,NaN,NaN
"China",CHN,156,1997,3515.594229,2609.55576,557.961248,44.158528,202.87375,5.424943,95.62,2.840192,NaN,NaN,NaN
"China",CHN,156,1998,3364.587594,2444.771024,559.261968,50.500912,211.368717,4.132161,94.55281,2.6985,NaN,NaN,NaN
"China",CHN,156,1999,3557.274601,2580.992136,596.751382,54.571558,228.321991,4.432534,92.205,2.833504,NaN,NaN,NaN
"China",CHN,156,2000,3649.226559,2601.762432,648.685552,59.79648,244.3882,4.736708,89.85719,2.88682,NaN,NaN,NaN
"China",CHN,156,2001,3728.509817,2637.651312,659.30016,67.157456,270.828174,4.782715,88.79,2.929515,NaN,NaN,NaN
"China",CHN,156,2002,4103.046354,3018.637696,653.086016,53.992704,282.688245,4.485693,90.156,3.203187,NaN,NaN,NaN
"China",CHN,156,2003,4841.11869,3601.712,727.098816,60.745456,353.679249,5.179579,92.70359,3.756086,NaN,NaN,NaN
"China",CHN,156,2004,5217.350873,3835.288336,839.09264,71.52128,368.396371,5.192006,97.86024,4.023198,NaN,NaN,NaN
"China",CHN,156,2005,5882.106219,4424.35328,850.172576,84.957168,411.648776,5.587519,105.3869,4.507749,NaN,NaN,NaN
"China",CHN,156,2006,6494.330723,4905.366864,898.533712,103.753488,470.086624,5.534235,111.0558,4.945851,NaN,NaN,NaN
"China",CHN,156,2007,6983.547409,5289.874352,927.351072,129.515072,514.980844,4.964769,116.8613,5.284508,NaN,NaN,NaN
"China",CHN,156,2008,7501.497554,5729.472936,970.117764,149.674475,525.924483,4.665596,121.6423,5.639515,NaN,NaN,NaN
"China",CHN,156,2009,7891.078305,6028.48912,982.347712,164.40368,583.560264,4.556529,127.721,5.89271,NaN,NaN,NaN
"China",CHN,156,2010,8620.575738,6568.74307,1092.57135,199.585321,639.591911,3.974086,116.11,6.394178,NaN,NaN,NaN
"China",CHN,156,2011,9532.33211,7309.709312,1123.85872,245.989968,708.56429,3.85332,140.3565,7.024069,NaN,NaN,NaN
"China",CHN,156,2012,9779.292069,7464.744144,1176.71192,277.599296,714.781655,3.732554,141.7225,7.156134,NaN,NaN,NaN
"China",CHN,156,2013,9956.32887,7493.407616,1234.62144,320.127344,748.323128,3.632474,156.2169,7.235177,NaN,NaN,NaN
"China",CHN,156,2014,9990.257301,7424.993408,1255.605168,370.221552,770.283647,3.930359,165.2232,7.212194,NaN,NaN,NaN
"China",CHN,156,2015,9863.456796,7266.920203,1328.805062,380.052208,718.559014,3.901279,165.219,7.077095,NaN,NaN,NaN
"China",CHN,156,2016,9762.713692,7071.35512,1357.838096,421.7264,740.776162,3.090373,167.9275,6.963967,NaN,NaN,NaN
"China",CHN,156,2017,10006.34297,7163.255568,1430.586816,486.35936,753.438754,2.969262,169.7332,7.095308,NaN,NaN,NaN
"China",CHN,156,2018,10332.99239,7316.3668,1500.473952,575.368912,765.835485,3.408357,171.5389,7.291804,NaN,NaN,NaN
"China",CHN,156,2019,10713.98482,7523.023728,1559.72816,630.17136,819.965475,3.83925,177.2568,7.535168,NaN,NaN,NaN
"China",CHN,156,2020,10905.69296,7679.483856,1523.05152,676.473328,849.9757,5.169677,171.5389,7.653495,NaN,NaN,NaN
"China",CHN,156,2021,11447.91286,8141.342048,1521.1096,765.332656,843.777256,4.81242,171.5389,8.028589,NaN,NaN,NaN
"China",CHN,156,2022,11350.53767,8168.899261,1489.342065,760.058737,756.020364,4.678356,171.5389,7.960333,NaN,NaN,NaN
"China",CHN,156,2023,11902.50316,8550.843681,1642.826795,814.782937,718.017031,4.493834,171.5389,8.348701,NaN,NaN,NaN
"France",FRA,250,1810,2.121456,2.121456,NaN,NaN,NaN,NaN,,0.070452,NaN,NaN,NaN
"France",FRA,250,1811,2.05184,2.05184,NaN,NaN,NaN,NaN,,0.067886,NaN,NaN,NaN
"France",FRA,250,1812,2.21672,2.21672,NaN,NaN,NaN,NaN,,0.073067,NaN,NaN,NaN
"France",FRA,250,1813,2.048176,2.048176,NaN,NaN,NaN,NaN,,0.06726,NaN,NaN,NaN
"France",FRA,250,1814,2.092144,2.092144,NaN,NaN,NaN,NaN,,0.068448,NaN,NaN,NaN
"France",FRA,250,1815,2.341296,2.341296,NaN,NaN,NaN,NaN,,0.076314,NaN,NaN,NaN
"France",FRA,250,1816,2.498848,2.498848,NaN,NaN,NaN,NaN,,0.081145,NaN,NaN,NaN
"France",FRA,250,1817,2.660064,2.660064,NaN,NaN,NaN,NaN,,0.086059,NaN,NaN,NaN
"France",FRA,250,1818,2.3816,2.3816,NaN,NaN,NaN,NaN,,0.076762,NaN,NaN,NaN
"France",FRA,250,1819,2.557472,2.557472,NaN,NaN,NaN,NaN,,0.08208,NaN,NaN,NaN
"France",FRA,250,1820,2.901888,2.901888,NaN,NaN,NaN,NaN,,0.092689,NaN,NaN,NaN
"France",FRA,250,1821,3.011808,3.011808,NaN,NaN,NaN,NaN,,0.09569,NaN,NaN,NaN
"France",FRA,250,1822,3.16936,3.16936,NaN,NaN,NaN,NaN,,0.10011,NaN,NaN,NaN
"France",FRA,250,1823,3.16936,3.16936,NaN,NaN,NaN,NaN,,0.099475,NaN,NaN,NaN
"France",FRA,250,1824,3.51744,3.51744,NaN,NaN,NaN,NaN,,0.109701,NaN,NaN,NaN
"France",FRA,250,1825,3.95712,3.95712,NaN,NaN,NaN,NaN,,0.122632,NaN,NaN,NaN
"France",FRA,250,1826,4.089024,4.089024,NaN,NaN,NaN,NaN,,0.125917,NaN,NaN,NaN
"France",FRA,250,1827,5.910032,5.910032,NaN,NaN,NaN,NaN,,0.18084,NaN,NaN,NaN
"France",FRA,250,1828,6.243456,6.243456,NaN,NaN,NaN,NaN,,0.189832,NaN,NaN,NaN
"France",FRA,250,1829,6.074912,6.074912,NaN,NaN,NaN,NaN,,0.183599,NaN,NaN,NaN
"France",FRA,250,1830,6.551232,6.551232,NaN,NaN,NaN,NaN,,0.196872,NaN,NaN,NaN
"France",FRA,250,1831,6.052928,6.052928,NaN,NaN,NaN,NaN,,0.180926,NaN,NaN,NaN
"France",FRA,250,1832,6.679472,6.679472,NaN,NaN,NaN,NaN,,0.198653,NaN,NaN,NaN
"France",FRA,250,1833,7.247392,7.247392,NaN,NaN,NaN,NaN,,0.214534,NaN,NaN,NaN
"France",FRA,250,1834,8.92184,8.92184,NaN,NaN,NaN,NaN,,0.262863,NaN,NaN,NaN
"France",FRA,250,1835,9.258928,9.258928,NaN,NaN,NaN,NaN,,0.271517,NaN,NaN,NaN
"France",FRA,250,1836,10.636592,10.636592,NaN,NaN,NaN,NaN,,0.310456,NaN,NaN,NaN
"France",FRA,250,1837,11.351072,11.351072,NaN,NaN,NaN,NaN,,0.329758,NaN,NaN,NaN
"France",FRA,250,1838,11.867696,11.867696,NaN,NaN,NaN,NaN,,0.343152,NaN,NaN,NaN
"France",FRA,250,1839,11.570912,11.570912,NaN,NaN,NaN,NaN,,0.333045,NaN,NaN,NaN
"France",FRA,250,1840,11.79808,11.79808,NaN,NaN,NaN,NaN,,0.338078,NaN,NaN,NaN
"France",FRA,250,1841,13.820608,13.820608,NaN,NaN,NaN,NaN,,0.394326,NaN,NaN,NaN
"France",FRA,250,1842,14.52776,14.52776,NaN,NaN,NaN,NaN,,0.412767,NaN,NaN,NaN
"France",FRA,250,1843,14.549744,14.549744,NaN,NaN,NaN,NaN,,0.411711,NaN,NaN,NaN
"France",FRA,250,1844,15.26056,15.26056,NaN,NaN,NaN,NaN,,0.43007,NaN,NaN,NaN
"France",FRA,250,1845,17.836352,17.836352,NaN,NaN,NaN,NaN,,0.500617,NaN,NaN,NaN
"France",FRA,250,1846,18.528848,18.528848,NaN,NaN,NaN,NaN,,0.51794,NaN,NaN,NaN
"France",FRA,250,1847,20.840832,20.840832,NaN,NaN,NaN,NaN,,0.580199,NaN,NaN,NaN
"France",FRA,250,1848,16.68952,16.68952,NaN,NaN,NaN,NaN,,0.46274,NaN,NaN,NaN
"France",FRA,250,1849,17.38568,17.38568,NaN,NaN,NaN,NaN,,0.480226,NaN,NaN,NaN
"France",FRA,250,1850,19.617056,19.617056,NaN,NaN,NaN,NaN,,0.539982,NaN,NaN,NaN
"France",FRA,250,1851,20.038416,20.038416,NaN,NaN,NaN,NaN,,0.549989,NaN,NaN,NaN
"France",FRA,250,1852,21.569968,21.569968,NaN,NaN,NaN,NaN,,0.590491,NaN,NaN,NaN
"France",FRA,250,1853,25.340224,25.340224,NaN,NaN,NaN,NaN,,0.692113,NaN,NaN,NaN
"France",FRA,250,1854,29.213072,29.213072,NaN,NaN,NaN,NaN,,0.796061,NaN,NaN,NaN
"France",FRA,250,1855,33.071264,33.034624,0.03664,NaN,NaN,NaN,,0.89913,NaN,NaN,NaN
"France",FRA,250,1856,34.632128,34.591824,0.040304,NaN,NaN,NaN,,0.939406,NaN,NaN,NaN
"France",FRA,250,1857,35.280656,35.236688,0.043968,NaN,NaN,NaN,,0.954802,NaN,NaN,NaN
"France",FRA,250,1858,34.595488,34.547856,0.047632,NaN,NaN,NaN,,0.934111,NaN,NaN,NaN
"France",FRA,250,1859,34.9912,34.943573,0.047627,NaN,NaN,NaN,,0.942547,NaN,NaN,NaN
"France",FRA,250,1860,38.131248,38.083621,0.047627,NaN,NaN,NaN,,1.024596,NaN,NaN,NaN
"France",FRA,250,1861,41.241984,41.194352,0.047632,NaN,NaN,NaN,,1.105354,NaN,NaN,NaN
"France",FRA,250,1862,43.524656,43.477024,0.047632,NaN,NaN,NaN,,1.163456,NaN,NaN,NaN
"France",FRA,250,1863,44.18784,44.136544,0.051296,NaN,NaN,NaN,,1.177967,NaN,NaN,NaN
"France",FRA,250,1864,46.829584,46.774624,0.05496,NaN,NaN,NaN,,1.244992,NaN,NaN,NaN
"France",FRA,250,1865,49.302784,49.24416,0.058624,NaN,NaN,NaN,,1.307174,NaN,NaN,NaN
"France",FRA,250,1866,53.560352,53.498064,0.062288,NaN,NaN,NaN,,1.416189,NaN,NaN,NaN
"France",FRA,250,1867,54.278496,54.212544,0.065952,NaN,NaN,NaN,,1.431269,NaN,NaN,NaN
"France",FRA,250,1868,55.531584,55.465628,0.065956,NaN,NaN,NaN,,1.460325,NaN,NaN,NaN
"France",FRA,250,1869,56.942224,56.876272,0.065952,NaN,NaN,NaN,,1.493778,NaN,NaN,NaN
"France",FRA,250,1870,50.537552,50.4716,0.065952,NaN,NaN,NaN,,1.322922,NaN,NaN,NaN
"France",FRA,250,1871,50.262752,50.1968,0.065952,NaN,NaN,NaN,,1.313289,NaN,NaN,NaN
"France",FRA,250,1872,60.924992,60.855376,0.069616,NaN,NaN,NaN,,1.589385,NaN,NaN,NaN
"France",FRA,250,1873,65.849408,65.776128,0.07328,NaN,NaN,NaN,,1.715657,NaN,NaN,NaN
"France",FRA,250,1874,62.643408,62.566464,0.076944,NaN,NaN,NaN,,1.630042,NaN,NaN,NaN
"France",FRA,250,1875,65.259504,65.167904,0.0916,NaN,NaN,NaN,,1.695947,NaN,NaN,NaN
"France",FRA,250,1876,65.358432,65.25217,0.106262,NaN,NaN,NaN,,1.696348,NaN,NaN,NaN
"France",FRA,250,1877,63.925808,63.804889,0.120919,NaN,NaN,NaN,,1.657046,NaN,NaN,NaN
"France",FRA,250,1878,65.222864,65.068985,0.153879,NaN,NaN,NaN,,1.688508,NaN,NaN,NaN
"France",FRA,250,1879,67.498208,67.315008,0.1832,NaN,NaN,NaN,,1.74487,NaN,NaN,NaN
"France",FRA,250,1880,76.148912,75.932736,0.216176,NaN,NaN,NaN,,1.96528,NaN,NaN,NaN
"France",FRA,250,1881,77.984576,77.739088,0.245488,NaN,NaN,NaN,,2.009011,NaN,NaN,NaN
"France",FRA,250,1882,82.308096,82.033296,0.2748,NaN,NaN,NaN,,2.116176,NaN,NaN,NaN
"France",FRA,250,1883,86.320176,86.0124,0.307776,NaN,NaN,NaN,,2.214524,NaN,NaN,NaN
"France",FRA,250,1884,82.912656,82.560896,0.35176,NaN,NaN,NaN,,2.122499,NaN,NaN,NaN
"France",FRA,250,1885,79.713984,79.208352,0.505632,NaN,NaN,NaN,,2.036198,NaN,NaN,NaN
"France",FRA,250,1886,79.072784,78.534176,0.538608,NaN,NaN,NaN,,2.015447,NaN,NaN,NaN
"France",FRA,250,1887,83.290048,82.736808,0.55324,NaN,NaN,NaN,,2.118343,NaN,NaN,NaN
"France",FRA,250,1888,86.6536,86.08568,0.56792,NaN,NaN,NaN,,2.199118,NaN,NaN,NaN
"France",FRA,250,1889,88.79704,88.214464,0.582576,NaN,NaN,NaN,,2.249089,NaN,NaN,NaN
"France",FRA,250,1890,97.817808,97.220576,0.597232,NaN,NaN,NaN,,2.473202,NaN,NaN,NaN
"France",FRA,250,1891,97.982688,97.3708,0.611888,NaN,NaN,NaN,,2.473498,NaN,NaN,NaN
"France",FRA,250,1892,98.12192,97.491712,0.630208,NaN,NaN,NaN,,2.473634,NaN,NaN,NaN
"France",FRA,250,1893,96.330224,95.68536,0.644864,NaN,NaN,NaN,,2.425638,NaN,NaN,NaN
"France",FRA,250,1894,101.899504,101.239984,0.65952,NaN,NaN,NaN,,2.562888,NaN,NaN,NaN
"France",FRA,250,1895,102.7752,102.068073,0.707127,NaN,NaN,NaN,,2.581903,NaN,NaN,NaN
"France",FRA,250,1896,106.281648,105.545184,0.736464,NaN,NaN,NaN,,2.666883,NaN,NaN,NaN
"France",FRA,250,1897,111.261024,110.447616,0.813408,NaN,NaN,NaN,,2.788578,NaN,NaN,NaN
"France",FRA,250,1898,115.045936,114.155584,0.890352,NaN,NaN,NaN,,2.880084,NaN,NaN,NaN
"France",FRA,250,1899,120.300112,119.472048,0.828064,NaN,NaN,NaN,,3.008063,NaN,NaN,NaN
"France",FRA,250,1900,129.276912,128.540448,0.736464,NaN,NaN,NaN,,3.228656,NaN,NaN,NaN
"France",FRA,250,1901,125.004688,124.297536,0.707152,NaN,NaN,NaN,,3.118172,NaN,NaN,NaN
"France",FRA,250,1902,117.662032,117.017188,0.644844,NaN,NaN,NaN,,2.931406,NaN,NaN,NaN
"France",FRA,250,1903,129.342864,128.7896,0.553264,NaN,NaN,NaN,,3.218407,NaN,NaN,NaN
"France",FRA,250,1904,125.997632,125.554288,0.443344,NaN,NaN,NaN,,3.131264,NaN,NaN,NaN
"France",FRA,250,1905,127.426592,126.983248,0.443344,NaN,NaN,NaN,,3.162833,NaN,NaN,NaN
"France",FRA,250,1906,136.568272,136.139584,0.428688,NaN,NaN,NaN,,3.385516,NaN,NaN,NaN
"France",FRA,250,1907,145.596368,145.182336,0.414032,NaN,NaN,NaN,,3.604827,NaN,NaN,NaN
"France",FRA,250,1908,146.713888,146.314512,0.399376,NaN,NaN,NaN,,3.627973,NaN,NaN,NaN
"France",FRA,250,1909,150.09576,149.71104,0.38472,NaN,NaN,NaN,,3.712234,NaN,NaN,NaN
"France",FRA,250,1910,150.612384,150.245975,0.366409,NaN,NaN,NaN,,3.730906,NaN,NaN,NaN
"France",FRA,250,1911,156.907136,156.555392,0.351744,NaN,NaN,NaN,,3.898482,NaN,NaN,NaN
"France",FRA,250,1912,158.57792,158.240832,0.337088,NaN,NaN,NaN,,3.957399,NaN,NaN,NaN
"France",FRA,250,1913,171.112464,170.841328,0.271136,NaN,NaN,NaN,,4.295199,NaN,NaN,NaN
"France",FRA,250,1914,118.350864,118.350864,NaN,NaN,NaN,NaN,,2.988186,NaN,NaN,NaN
"France",FRA,250,1915,103.2332,103.2332,NaN,NaN,NaN,NaN,,2.621743,NaN,NaN,NaN
"France",FRA,250,1916,109.689168,109.689168,NaN,NaN,NaN,NaN,,2.802007,NaN,NaN,NaN
"France",FRA,250,1917,121.604496,121.604496,NaN,NaN,NaN,NaN,,3.124566,NaN,NaN,NaN
"France",FRA,250,1918,108.450736,108.28952,0.161216,NaN,NaN,NaN,,2.802082,NaN,NaN,NaN
"France",FRA,250,1919,116.141472,115.994907,0.146565,NaN,NaN,NaN,,3.010273,NaN,NaN,NaN
"France",FRA,250,1920,151.777536,151.517392,0.260144,NaN,NaN,NaN,,3.936835,NaN,NaN,NaN
"France",FRA,250,1921,137.909296,137.616168,0.293128,NaN,NaN,NaN,,3.571103,NaN,NaN,NaN
"France",FRA,250,1922,163.150592,162.35184,0.798752,NaN,NaN,NaN,,4.207447,NaN,NaN,NaN
"France",FRA,250,1923,184.18928,182.441552,1.747728,NaN,NaN,NaN,,4.719319,NaN,NaN,NaN
"France",FRA,250,1924,206.634944,203.341008,3.293936,NaN,NaN,NaN,,5.260218,NaN,NaN,NaN
"France",FRA,250,1925,213.827376,200.01776,13.809616,NaN,NaN,NaN,,5.408144,NaN,NaN,NaN
"France",FRA,250,1926,213.732112,207.389837,6.342275,NaN,NaN,NaN,,5.370808,NaN,NaN,NaN
"France",FRA,250,1927,213.039616,212.849088,0.190528,NaN,NaN,NaN,,5.318819,NaN,NaN,NaN
"France",FRA,250,1928,211.619158,209.152112,0.370064,NaN,2.096982,NaN,,5.249219,NaN,NaN,NaN
"France",FRA,250,1929,234.282086,230.930928,0.490976,NaN,2.860182,NaN,,5.783117,NaN,NaN,NaN
"France",FRA,250,1930,237.634191,233.851136,1.315376,NaN,2.467679,NaN,,5.846641,NaN,NaN,NaN
"France",FRA,250,1931,217.493539,213.706464,1.363008,NaN,2.424067,NaN,,5.342034,NaN,NaN,NaN
"France",FRA,250,1932,191.775419,186.479382,2.810234,NaN,2.485803,NaN,,4.709818,NaN,NaN,NaN
"France",FRA,250,1933,199.387062,189.11736,7.9692,NaN,2.300502,NaN,,4.903997,NaN,NaN,NaN
"France",FRA,250,1934,201.350074,188.20136,10.739184,NaN,2.40953,NaN,,4.959606,NaN,NaN,NaN
"France",FRA,250,1935,195.372329,178.451774,14.74366,NaN,2.176895,NaN,,4.819484,NaN,NaN,NaN
"France",FRA,250,1936,198.079074,178.814549,16.971334,NaN,2.293191,NaN,,4.893484,NaN,NaN,NaN
"France",FRA,250,1937,217.705002,198.585136,17.015616,NaN,2.10425,NaN,,5.386295,NaN,NaN,NaN
"France",FRA,250,1938,201.798464,182.239677,19.558787,NaN,NaN,NaN,,5.000134,NaN,NaN,NaN
"France",FRA,250,1939,194.617024,177.059136,17.557888,NaN,NaN,NaN,,4.824415,NaN,NaN,NaN
"France",FRA,250,1940,137.737088,127.349648,10.38744,NaN,NaN,NaN,,3.412488,NaN,NaN,NaN
"France",FRA,250,1941,119.927282,118.244608,NaN,NaN,1.682674,NaN,,2.966542,NaN,NaN,NaN
"France",FRA,250,1942,122.495737,121.080544,0.175872,0.003664,1.235657,NaN,,3.022199,NaN,NaN,NaN
"France",FRA,250,1943,125.245677,123.517053,0.20519,0.076946,1.446487,NaN,,3.078889,NaN,NaN,NaN
"France",FRA,250,1944,79.986445,78.9592,0.179536,0.113584,0.734125,NaN,,1.95919,NaN,NaN,NaN
"France",FRA,250,1945,107.165641,105.332672,0.908672,0.14656,0.777737,NaN,,2.615438,NaN,NaN,NaN
"France",FRA,250,1946,165.24517,156.790076,7.221584,0.18686,1.046651,NaN,,4.018335,NaN,NaN,NaN
"France",FRA,250,1947,183.624109,167.953783,13.271273,0.49465,1.904403,NaN,,4.449131,NaN,NaN,NaN
"France",FRA,250,1948,196.500552,172.618814,20.609616,0.611877,2.660246,NaN,,4.743919,NaN,NaN,NaN
"France",FRA,250,1949,229.050913,195.774848,29.260704,0.831728,3.183633,NaN,,5.503638,NaN,NaN,NaN
"France",FRA,250,1950,202.278638,166.85059,31.419369,0.447016,3.561663,NaN,,4.834303,NaN,NaN,NaN
"France",FRA,250,1951,228.729004,186.970256,37.185936,0.556928,4.015884,NaN,,5.420548,NaN,NaN,NaN
"France",FRA,250,1952,226.986494,181.829664,40.318656,0.564256,4.273918,NaN,,5.335536,NaN,NaN,NaN
"France",FRA,250,1953,214.548204,166.627728,42.79552,0.523952,4.601004,NaN,,5.003072,NaN,NaN,NaN
"France",FRA,250,1954,226.351858,172.138384,48.793488,0.60456,4.815426,NaN,,5.236518,NaN,NaN,NaN
"France",FRA,250,1955,238.981794,179.38944,53.618976,0.725472,5.247906,NaN,,5.482007,NaN,NaN,NaN
"France",FRA,250,1956,268.499314,201.710528,60.243488,0.890352,5.654946,NaN,,6.107918,NaN,NaN,NaN
"France",FRA,250,1957,277.497037,207.481328,62.63608,1.146832,6.232797,NaN,,6.25866,NaN,NaN,NaN
"France",FRA,250,1958,266.153718,190.83944,67.318672,1.366672,6.628934,NaN,,5.94699,NaN,NaN,NaN
"France",FRA,250,1959,261.890109,180.331088,71.79608,2.843264,6.919677,NaN,,5.793792,NaN,NaN,NaN
"France",FRA,250,1960,296.602184,198.423867,84.931976,6.239441,7.0069,NaN,,6.495947,NaN,NaN,NaN
"France",FRA,250,1961,316.22004,205.201315,94.466745,8.948958,7.603021,NaN,,6.85304,NaN,NaN,NaN
"France",FRA,250,1962,333.476882,208.841878,105.84613,10.444558,8.344316,NaN,,7.150757,NaN,NaN,NaN
"France",FRA,250,1963,338.58191,200.501147,119.388694,9.729924,8.962145,NaN,,7.185334,NaN,NaN,NaN
"France",FRA,250,1964,369.539687,204.279111,143.837198,10.778447,10.644931,NaN,,7.756603,NaN,NaN,NaN
"France",FRA,250,1965,364.230379,184.803951,157.921165,10.449771,11.055492,NaN,,7.561541,NaN,NaN,NaN
"France",FRA,250,1966,381.139071,181.279283,176.667236,11.675505,11.517046,NaN,,7.828983,NaN,NaN,NaN
"France",FRA,250,1967,405.496124,177.176872,203.069209,13.198757,12.051286,NaN,,8.244906,NaN,NaN,NaN
"France",FRA,250,1968,419.073377,169.804215,221.078114,15.641866,12.549183,NaN,,8.441014,NaN,NaN,NaN
"France",FRA,250,1969,444.280084,167.719073,245.048515,17.898467,13.614028,NaN,,8.870159,NaN,NaN,NaN
"France",FRA,250,1970,461.337711,153.821182,273.299006,19.880152,14.337371,NaN,,9.131136,NaN,NaN,NaN
"France",FRA,250,1971,494.426706,142.694489,307.901068,23.927202,14.192393,5.711553,,9.700215,NaN,NaN,NaN
"France",FRA,250,1972,514.987866,126.446251,339.989764,28.424405,14.544995,5.582451,,10.0172,NaN,NaN,NaN
"France",FRA,250,1973,539.771643,121.058599,365.986828,32.599494,14.81188,5.314843,,10.417471,NaN,NaN,NaN
"France",FRA,250,1974,521.90637,121.554223,345.889252,33.951352,15.466331,5.045212,,10.005192,NaN,NaN,NaN
"France",FRA,250,1975,483.271539,110.385729,314.936172,39.17491,14.032649,4.742079,,9.213942,NaN,NaN,NaN
"France",FRA,250,1976,524.454592,124.554857,340.818123,40.329579,13.824303,4.92773,,9.954483,NaN,NaN,NaN
"France",FRA,250,1977,508.118872,123.799279,323.026834,42.841332,13.442837,5.00859,,9.600654,NaN,NaN,NaN
"France",FRA,250,1978,529.908417,120.308152,345.547272,46.185504,12.953727,4.913762,,9.96531,NaN,NaN,NaN
"France",FRA,250,1979,533.253999,126.289241,340.974654,49.002789,13.20875,3.778564,,9.980651,NaN,NaN,NaN
"France",FRA,250,1980,512.217523,127.310302,318.881534,49.953385,13.220485,2.851816,,9.536045,NaN,NaN,NaN
"France",FRA,250,1981,460.490651,112.028054,282.906051,50.945896,12.710101,1.900549,,8.52496,NaN,NaN,NaN
"France",FRA,250,1982,441.564163,115.040754,264.879002,49.027423,11.66857,0.948414,,8.128996,NaN,NaN,NaN
